1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,stress_score,anxiety_score,depression_score
1.41867,1.41867,1.33,1.08617,0.842333,0.9975,1.11942,1.02521,1.15544,1.02105,0.886667,1.17483,1.42975,1.44637,1.49902,1.70268,1.53851,1.36775,1.21588,1.1621,1.33472,1.46536,1.75235,1.54117,1.52425,1.20546,0.886667,1.21917,1.34108,1.35771,1.10002,0.842333,1.463,1.35217,1.76225,1.45746,1.4824,1.4727,1.46785,1.53192,1.56396,1.60215,1.55474,1.59754,1.5081,1.59638,1.70703,1.65151,1.51292,1.26629,1.18731,1.61332,1.383,1.64466,1.443,1.67467,1.5245,1.51592,1.17912,0.842333,1.197,1.37433,1.57383,1.42975,1.53504,1.56552,1.60293,1.68813,1.57557,1.56362,1.69064,1.51032,1.48666,1.14233,0.798,1.44083,1.31892,1.47962,1.47131,1.82182,1.50941,1.44187,1.1421,0.842333,1.21917,1.29675,1.42421,1.35494,1.5198,1.46923,1.46612,1.463,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,1.38458,2,2,1
1.33,1.35217,1.36325,1.43529,1.38265,1.09032,0.798,1.01967,0.975333,1.064,1.21917,1.40758,1.32446,1.39373,1.38403,1.44568,1.36567,1.08184,0.798,1.15267,0.975333,0.798,1.01967,1.064,1.10833,1.28567,1.33,1.37433,1.35217,1.49625,1.39096,1.44915,1.58907,1.43737,1.18418,1.16843,1.11621,0.979273,0.842333,1.44083,1.34108,1.33554,1.13327,1.0543,1.14782,0.995076,0.842333,1.197,1.10833,1.17483,1.34108,1.31337,1.41035,1.12634,0.842333,0.886667,1.197,1.064,0.9975,1.27458,1.34662,1.31615,1.34524,1.38195,1.31164,1.20999,1.13699,1.07833,1.15983,1.15625,1.19879,1.04273,0.886667,1.30783,1.25242,1.13604,1.14435,1.03768,0.940005,0.842333,1.08617,1.29675,1.31337,1.29952,1.27043,1.27805,1.25969,1.22835,1.25701,1.33784,1.28958,1.42063,1.41965,1.50782,1.37458,1.10846,0.842333,1.10833,0.975333,0.842333,0.842333,0.908833,0.96425,1.19146,1.32723,1.463,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,1.1888,0,1,0
0.931,1.01967,1.15267,1.2635,1.07508,0.886667,0.842333,0.820167,0.798,0.842333,1.04183,1.03075,1.11387,1.13327,1.16514,0.981568,0.798,1.1305,0.96425,0.798,0.886667,1.04183,0.919917,0.798,1.01967,0.931,0.842333,1.15267,0.975333,0.798,1.08617,1.00858,1.10279,1.12773,1.1402,1.1686,1.29363,1.15665,1.08816,1.27558,1.03679,0.798,0.820167,0.842333,0.842333,1.064,0.9975,1.05292,1.28012,1.0834,0.886667,1.04183,1.03075,1.06954,1.1111,1.10972,1.08686,1.0976,1.0808,1.24973,1.2677,1.03285,0.798,0.886667,0.9975,1.14158,1.19146,1.06123,1.10695,1.28497,1.10799,1.08599,1.18583,1.19142,1.08337,1.22885,1.05776,0.886667,1.1305,1.03075,0.980875,1.19977,1.06539,1.08686,1.0976,1.05863,1.23865,1.32866,1.152,1.21883,1.20792,1.26896,1.18865,1.08199,1.18383,1.27908,1.32671,1.06235,0.798,1.1305,1.03075,0.914375,0.798,0.842333,0.886667,0.9975,0.986417,1.04737,1.27735,1.05984,0.842333,0.886667,1.24133,1.08617,0.942083,0.798,1.596,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,1.0524,10,7,9
1.01967,1.197,1.17483,1.20808,1.24687,1.33277,1.26489,1.27528,1.30264,1.33849,1.33424,1.33212,1.33106,1.24186,1.3081,1.45205,1.30236,1.31618,1.34526,1.42629,1.31165,1.20999,1.3365,1.35541,1.32054,1.25877,1.27222,1.32328,1.2823,1.35049,1.36241,1.36837,1.34919,1.42826,1.2018,1.15506,1.30903,1.34168,1.29151,1.28859,1.35363,1.36398,1.30266,1.24983,1.28991,1.28779,1.3089,1.38595,1.33581,1.42157,1.35362,1.43048,1.35807,1.3662,1.45893,1.39447,1.4509,1.32395,1.34914,1.29524,1.33479,1.35456,1.36445,1.34722,1.40511,1.38972,1.38203,1.35601,1.32084,1.28109,1.30554,1.38427,1.35714,1.41007,1.34787,1.44977,1.38988,1.42644,1.31172,1.29869,1.29218,1.26676,1.25405,1.26986,1.16693,1.2263,1.18948,1.28191,1.30595,1.34014,1.33507,1.31037,1.34235,1.31401,1.34417,1.35925,1.27813,1.25973,1.29486,1.33,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,1.31927,24,17,25
1.463,1.28567,1.35217,1.25242,1.20254,1.3106,1.23164,1.21432,1.33866,1.13483,1.14375,1.28121,1.15044,1.15155,1.28511,1.19672,1.19686,1.32993,1.1748,1.1859,1.28012,1.19422,1.19561,1.30714,1.27424,1.23562,1.32714,1.26207,1.22954,1.30193,1.2273,1.18998,1.30433,1.295,1.22383,1.29908,1.29237,1.26685,1.32059,1.14796,1.15032,1.26232,1.18533,1.169,1.29383,1.26758,1.23229,1.32548,1.21691,1.18479,1.32389,1.08311,0.842333,1.10833,1.10833,1.15267,1.2635,1.29675,1.24687,1.3106,1.1873,1.16998,1.31649,1.16808,1.16037,1.28952,1.28759,1.2423,1.37481,1.15291,1.15279,1.28573,1.1527,1.13052,1.27459,1.21363,1.20531,1.31199,1.14366,1.14816,1.26125,1.14046,1.14656,1.30478,1.11789,1.13528,1.27697,1.08182,0.886667,1.15267,1.10833,1.15267,1.28567,1.21917,1.23025,1.32446,1.1499,1.17345,1.27389,1.21328,1.18297,1.30082,1.20458,1.20079,1.30973,1.0982,0.886667,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,1.21747,6,0,0
1.55167,1.57383,1.49625,1.45746,1.4824,1.49486,1.4346,1.5153,1.42265,1.35416,1.09825,0.842333,1.197,1.35217,1.31892,1.43529,1.40481,1.34524,1.38195,1.35598,1.36515,1.32541,1.37204,1.35102,1.45134,1.32417,1.34925,1.40613,1.4789,1.38228,1.46697,1.44282,1.51941,1.44687,1.43277,1.42572,1.44436,1.40935,1.41401,1.505,1.617,1.45133,1.45717,1.48225,1.45046,1.3459,1.33795,1.42264,1.35415,1.45291,1.43579,1.36073,1.4562,1.28227,1.30613,1.38457,1.37945,1.42122,1.61945,1.47472,1.44669,1.52135,1.44784,1.52192,1.42596,1.57748,1.54241,1.59137,1.61585,1.56159,1.49013,1.5209,1.55845,1.46639,1.3982,1.0981,0.798,0.842333,1.17483,1.29675,1.33554,1.35494,1.36464,1.14782,0.995076,0.842333,1.197,1.33,1.50733,1.44083,1.38542,1.49071,1.34385,1.197,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,1.38457,2,4,0
0.975333,1.15267,0.975333,0.798,1.064,0.931,0.798,1.17483,1.05292,0.991958,1.05015,0.924073,0.798,0.820167,0.842333,0.886667,1.10833,0.975333,0.842333,1.04183,1.07508,1.20254,1.2441,1.17622,1.18661,1.23614,1.03924,0.842333,0.886667,0.908833,1.00858,1.16929,1.24965,1.17899,1.07716,1.02625,1.20029,0.999145,0.798,0.886667,1.15267,1.35217,1.29675,1.13604,0.989187,0.842333,0.8645,0.886667,1.10833,1.10833,1.08617,1.16375,1.33554,1.42144,1.22055,1.14228,1.34697,1.13899,1.07933,1.29333,1.06783,0.842333,0.8645,0.886667,0.798,0.798,0.798,1.17483,1.31892,1.05846,0.798,0.975333,0.886667,0.798,1.15267,1.01967,0.886667,1.064,1.33,1.30783,1.42975,1.40204,1.10002,0.798,0.798,0.798,0.798,1.08617,0.942083,0.798,1.064,1.30783,1.34108,1.06954,0.798,1.064,1.01967,1.10833,1.24133,1.01967,0.798,1.064,0.931,0.798,1.1305,0.96425,0.798,0.842333,0.9975,0.986417,1.22471,1.03352,0.842333,1.2635,1.68467,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,1.04112,0,0,1
1.41867,1.37433,1.35217,1.36325,1.30229,1.33831,1.33416,1.33208,1.41971,1.37485,1.46326,1.39663,1.45198,1.39099,1.4935,1.41175,1.52604,1.42802,1.42334,1.44317,1.38659,1.33613,1.3774,1.3537,1.34185,1.33592,1.3108,1.3204,1.36953,1.30543,1.47288,1.37927,1.42114,1.44207,1.3417,1.38018,1.26643,1.29821,1.24761,1.2888,1.33157,1.28645,1.33039,1.3302,1.3966,1.31897,1.30232,1.31616,1.36741,1.30437,1.36152,1.34576,1.38221,1.35611,1.40955,1.41411,1.39422,1.45078,1.43472,1.38236,1.40051,1.32092,1.32546,1.32773,1.26237,1.27402,1.27984,1.28275,1.26204,1.29602,1.35734,1.36584,1.34792,1.33896,1.35665,1.36549,1.30341,1.29454,1.2236,1.25463,1.27015,1.27791,1.23745,1.30589,1.29578,1.31289,1.36578,1.34789,1.38328,1.31231,1.36549,1.32558,1.41645,1.35106,1.4292,1.33527,1.24133,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,1.35097,2,3,1
1.24133,1.30783,1.36325,1.21362,1.18315,1.36741,1.12704,0.886667,1.35217,1.36325,1.43529,1.62648,1.83291,1.55929,1.51114,1.68657,1.57479,1.56323,1.53528,1.49914,1.43674,1.38337,1.37885,1.33226,1.3533,1.29731,1.31366,1.23316,1.30375,1.27254,1.32344,1.26022,1.22861,1.32364,1.12732,1.16216,1.37908,1.44321,1.67477,1.52455,1.47161,1.68897,1.73115,1.57491,1.58545,1.47989,1.44928,1.34531,1.33765,1.22299,1.2765,1.17025,1.20579,1.1349,1.23245,1.19256,1.32778,1.21806,1.27403,1.19118,1.30492,1.20663,1.29048,1.15507,1.17604,1.31952,1.14743,1.17221,1.25111,1.06889,0.886667,1.24133,1.37433,1.37433,1.28567,1.33,1.24133,1.30783,1.23025,1.28012,1.2829,1.37295,1.30714,1.31857,1.25779,1.29389,1.24545,1.26556,1.27561,1.56881,1.49374,1.4562,1.23793,1.21747,1.34023,1.51245,1.44339,1.37433,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,1.33675,4,3,1
1.197,1.21917,1.34108,1.26904,1.23302,1.41451,1.54959,1.77229,1.57331,1.96149,1.62358,1.80929,1.63614,1.68257,1.55062,1.86148,1.57357,1.82862,1.55714,1.53224,1.56412,1.89039,1.56586,1.51443,1.31138,1.25419,1.33643,1.24455,1.22077,1.65222,1.46894,1.79847,1.5199,1.51362,1.17798,0.842333,1.15267,0.9975,0.842333,1.30783,1.36325,1.72346,1.50456,1.48378,1.14089,0.798,1.21917,1.45192,1.43529,1.64865,1.93266,1.58699,1.50283,1.21692,1.22912,1.4569,1.50428,1.86047,1.52874,1.89487,1.5681,1.67072,1.54469,1.59251,1.52776,1.73921,1.57894,1.47664,1.15948,0.842333,1.24133,1.3965,1.42975,1.13604,0.842333,1.15267,1.28567,1.21917,1.34108,1.33554,1.2441,1.37572,1.57453,1.4966,1.25813,1.24973,1.35637,1.27668,1.10384,0.931,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,0,0,0
