1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,stress_score,anxiety_score,depression_score
1.596,1.57383,1.42975,1.51287,1.4436,1.5198,1.44707,1.7432,1.42577,1.42222,1.24311,1.22005,1.43019,1.15843,0.886667,1.17483,1.45192,1.50179,1.52673,1.6057,1.60085,1.84226,1.49746,1.48023,1.47162,1.53381,1.45407,1.4807,1.62702,1.58934,1.21584,0.842333,1.15267,1.37433,1.61817,1.54058,1.47962,1.18315,0.886667,1.17483,1.34108,1.44637,1.47685,1.66943,1.52188,1.86927,1.46664,1.66432,1.49716,1.16975,0.842333,1.04183,1.16375,1.02521,0.886667,1.17483,1.36325,1.78996,1.42698,1.42282,1.11041,0.798,1.1305,1.38542,1.31337,1.12219,1.13743,1.47755,1.51461,1.53314,1.6754,1.8352,1.5161,1.82205,1.50953,1.7966,1.4968,1.7459,1.44928,1.50047,1.6369,1.52779,1.69489,1.60111,1.53206,1.47536,1.62435,1.67667,1.56984,1.463,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,1.42546,2,2,1
1.37433,1.463,1.37433,1.08617,0.798,1.1305,0.96425,0.798,1.08617,0.986417,0.886667,1.15267,0.9975,0.842333,1.08617,1.36325,1.39096,1.38265,1.35632,1.52049,1.42525,1.15596,0.886667,1.15267,0.975333,0.798,1.15267,1.28567,1.50733,1.37433,1.37433,1.57383,1.56275,1.42421,1.4436,1.34247,1.38057,1.35528,1.51998,1.49149,1.43291,1.42579,1.35573,1.40936,1.41402,1.37201,1.351,1.49567,1.41283,1.12758,0.842333,1.04183,0.942083,0.842333,1.04183,1.34108,1.29121,1.35494,1.3868,1.44707,1.6102,1.4701,1.37788,1.19878,1.19789,1.26394,1.09747,1.12507,1.20537,1.04602,0.886667,0.842333,1.064,1.24133,1.01967,0.798,1.10833,1.08617,1.09725,1.28012,1.0834,0.886667,1.15267,1.41867,1.37433,1.3965,1.36325,1.43529,1.42698,1.44499,1.49833,1.61366,1.47183,1.22358,1.18812,1.25906,1.02853,0.798,1.15267,1.33,1.197,1.064,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,1.22917,0,1,0
1.01967,1.197,1.08617,1.07508,1.20254,1.1111,1.04322,0.920609,0.798,0.886667,0.842333,1.17483,1.11942,1.18037,1.34385,1.20393,1.13396,1.05465,0.948491,0.842333,1.2635,1.09725,1.08062,0.939312,0.798,0.798,0.886667,1.17483,1.11942,1.29121,1.33277,1.17622,1.14228,0.992305,0.842333,0.886667,0.842333,1.01967,1.064,1.17483,1.29675,1.26904,1.21085,1.27043,1.12288,1.22644,1.27822,1.10461,1.19514,1.39557,1.09678,0.798,0.842333,0.886667,0.798,0.908833,1.09725,1.12496,1.16098,1.26766,1.05499,0.842333,1.04183,1.03075,1.09171,0.944854,0.798,1.04183,1.07508,1.00304,1.21085,1.07093,1.02313,1.13223,0.987283,0.842333,0.886667,1.28567,1.10833,1.30783,1.29675,1.35771,1.25519,1.38126,1.26696,1.40932,1.32532,1.1725,1.05175,1.01354,1.17177,0.984885,0.798,0.953167,0.919917,0.886667,0.9975,0.919917,0.842333,1.28567,1.2635,1.49625,1.39096,1.33831,1.06816,0.798,0.886667,1.08617,1.11942,0.958708,0.798,1.04183,1.36325,1.21362,1.064,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,1.08187,10,7,9
1.197,0.9975,0.798,0.886667,1.1305,1.27458,1.30229,1.40481,1.38957,1.40412,1.30056,1.47045,1.48889,1.47594,1.64681,1.33324,1.24295,1.37514,1.3969,1.40779,1.52406,1.33836,1.33418,1.26559,1.18696,1.30281,1.33857,1.28995,1.26564,1.20916,1.20308,1.31087,1.3426,1.42497,1.48832,1.36483,1.34741,1.36087,1.3011,1.22688,1.21194,1.27097,1.52215,1.18224,0.842333,1.08617,1.18592,1.21362,1.20531,1.22332,1.23233,1.259,1.25017,1.24575,1.06621,0.886667,1.064,1.24133,1.24133,1.30783,1.31892,1.32446,1.3494,1.2732,1.3681,1.26038,1.40602,1.32368,1.43767,1.29517,1.29042,1.33238,1.30902,1.29734,1.40234,1.56567,1.4035,1.21158,1.13779,1.25606,1.20436,1.17852,1.34292,1.22563,1.18915,1.17091,1.18395,1.19048,1.06074,1.2397,1.28485,1.21876,1.09705,1.28002,1.41584,1.19559,1.19629,1.21881,1.20791,1.04729,0.886667,1.41867,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,1.26574,24,17,25
1.01967,1.197,1.2635,1.23025,1.30229,1.36048,1.30091,1.35979,1.25623,1.22661,1.32264,1.28199,1.23949,1.32908,1.35171,1.27435,1.34651,1.29392,1.24546,1.33206,1.30887,1.2751,1.34688,1.33844,1.26772,1.36536,1.21468,1.18367,1.30117,1.24909,1.24521,1.30977,1.29772,1.26953,1.3441,1.27055,1.21161,1.31514,1.32257,1.28195,1.37248,1.35124,1.29629,1.35748,1.2329,1.19279,1.30573,1.27353,1.23526,1.34913,1.27307,1.23503,1.30468,1.16217,1.17959,1.29913,1.2259,1.21145,1.31506,1.3447,1.29301,1.35584,1.29859,1.26996,1.32215,1.32607,1.2837,1.35119,1.36276,1.30205,1.36036,1.30084,1.24892,1.33379,1.24323,1.24228,1.33047,1.2859,1.26362,1.34114,1.29124,1.26629,1.32031,1.19215,1.21674,1.31771,1.25735,1.24934,1.334,1.30984,1.27558,1.36929,1.26098,1.20682,1.31274,1.25487,1.22594,1.3223,1.34832,1.29483,1.40108,1.32121,1.24133,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,1.28618,6,0,0
1.55167,1.48517,1.51842,1.46854,1.4436,1.40897,1.36948,1.43841,1.40637,1.47902,1.53751,1.36725,1.43729,1.33931,1.33466,1.3545,1.47525,1.29179,1.35523,1.25395,1.24764,1.22232,1.25399,1.20333,1.22233,1.20967,1.292,1.178,1.20967,1.2255,1.34425,1.27062,1.30031,1.29299,1.31149,1.29858,1.29212,1.3554,1.3427,1.33635,1.46617,1.37592,1.44163,1.34148,1.31357,1.32179,1.32589,1.30578,1.31789,1.27961,1.32697,1.28415,1.41791,1.41829,1.17464,1.11932,1.00299,0.886667,0.842333,1.17483,1.34108,1.22471,1.21085,1.44776,1.25588,1.31511,1.27822,1.23761,1.39464,1.34015,1.42374,1.44337,1.36452,1.36943,1.37188,1.35094,1.42914,1.3574,1.45453,1.45877,1.43872,1.40653,1.4791,1.38238,1.40052,1.4096,1.34763,1.38315,1.33441,1.37654,1.3311,1.46355,1.30811,1.31905,1.34669,1.29401,1.37851,1.35425,1.33,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,1.33351,2,4,0
0.798,0.842333,0.886667,1.01967,1.28567,1.2635,1.14158,1.30229,1.51565,1.31199,1.05499,0.798,1.01967,1.1305,1.16375,1.31337,1.10002,0.886667,0.886667,0.886667,0.798,1.04183,1.14158,1.03629,1.09448,0.968406,0.842333,0.798,0.798,0.798,0.842333,1.10833,1.35217,1.36325,1.54612,1.46023,1.26211,1.09656,1.30195,1.07214,0.842333,1.21917,1.03075,0.842333,1.08617,0.986417,0.886667,1.10833,1.2635,1.29675,1.26904,1.29952,1.29259,1.15613,0.977065,0.798,1.197,1.04183,0.886667,0.9975,0.96425,1.16929,1.27181,1.16791,1.16029,1.17864,1.38732,1.33649,1.06725,0.798,0.886667,0.842333,0.798,1.08617,1.03075,1.04737,0.967021,0.886667,0.975333,1.2635,1.34108,1.22471,1.01135,0.798,1.01967,1.2635,1.31892,1.34662,1.27181,1.32307,1.32654,1.06227,0.798,1.04183,0.96425,0.886667,1.197,1.01967,0.842333,1.08617,1.16375,1.09171,1.25519,1.02659,0.798,1.01967,0.975333,1.10833,1.1305,1.31892,1.21362,1.16098,1.10833,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,1.08502,0,0,1
1.15267,1.17483,1.16375,1.20254,1.26627,1.27597,1.25865,1.27216,1.30108,1.27121,1.32277,1.30422,1.29494,1.3568,1.32124,1.36995,1.39431,1.33999,1.31283,1.29925,1.29246,1.31123,1.25411,1.29206,1.28886,1.28726,1.28647,1.30823,1.29695,1.29131,1.42149,1.33141,1.33071,1.41902,1.39668,1.452,1.43534,1.4935,1.47825,1.49279,1.45573,1.54803,1.46118,1.52859,1.47363,1.53481,1.47674,1.5142,1.39994,1.49797,1.41398,1.43849,1.36208,1.32387,1.2826,1.28413,1.26273,1.22987,1.25777,1.22738,1.25653,1.29326,1.4003,1.34298,1.38082,1.53275,1.38704,1.09252,0.798,0.842333,1.17483,1.34108,1.51287,1.39927,1.60847,1.5579,1.55478,1.39806,1.56353,1.4246,1.4438,1.3869,1.40278,1.36639,1.4147,1.35018,1.40659,1.3683,1.41565,1.32849,1.35141,1.31854,1.34644,1.33822,1.35628,1.32097,1.28567,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,1.34899,2,3,1
1.01967,1.197,1.24133,1.24133,1.197,1.2635,1.18592,1.23579,1.19423,1.28428,1.21847,1.3629,1.30212,1.33823,1.28978,1.28772,1.26453,1.31943,1.28038,1.37169,1.35085,1.47342,1.49038,1.45452,1.63609,1.54955,1.48411,1.40705,1.32419,1.30493,1.20663,1.20182,1.15507,1.1982,1.17544,1.25272,1.22486,1.27743,1.28155,1.32794,1.32897,1.30732,1.27433,1.3465,1.31608,1.43387,1.44844,1.47789,1.13794,0.798,1.08617,1.49625,1.50179,1.46023,1.48378,1.45122,1.50145,1.41572,1.43936,1.38468,1.40167,1.34367,1.33684,1.26692,1.25413,1.18123,1.23345,1.19306,1.2837,1.24035,1.30734,1.20784,1.20242,1.31054,1.18727,1.16997,1.29432,1.57816,1.45408,1.12604,0.798,1.1305,1.51842,1.49071,1.67635,1.54751,1.68259,1.61713,1.5844,1.50153,1.50443,1.43938,1.34036,1.35735,1.32151,1.32575,1.37221,1.41867,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,1.32818,4,3,1
1.15267,1.463,1.41867,1.41867,1.24133,1.2635,1.40758,1.23579,1.2164,1.62786,1.5011,1.77022,1.52794,1.49547,1.1689,0.842333,1.50733,1.41867,1.64033,1.48517,1.71792,1.50179,1.4824,1.1402,0.798,1.10833,1.10833,1.15267,1.55167,1.463,1.463,1.197,1.21917,1.36325,1.19146,1.26073,1.69436,1.49002,1.74251,1.53625,1.47746,1.1599,0.842333,1.1305,1.03075,1.13604,1.47685,1.42559,1.55513,1.50907,1.79637,1.56318,1.51309,1.15555,0.798,1.33,1.35217,1.76225,1.52396,1.49348,1.23441,1.19354,1.68293,1.46213,1.46257,1.13028,0.798,1.1305,1.11942,1.18037,1.34385,1.07093,0.798,1.2635,1.36325,1.76779,1.52673,1.5392,1.1686,0.798,1.10833,1.01967,1.15267,1.5295,1.42975,1.80104,1.49902,1.48101,1.18384,0.886667,1.197,1.01967,0.842333,1.15267,1.463,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,1.32439,0,0,0
