1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,stress_score,anxiety_score,depression_score
1.596,1.68467,1.596,1.6625,1.89525,1.50179,1.50456,1.46161,1.44014,1.4294,1.5792,1.36593,1.3923,1.33898,1.40099,1.299,1.3145,1.38875,1.60321,1.4001,1.40939,1.12586,0.842333,1.17483,1.36325,1.50179,1.46023,1.83845,1.49556,1.14678,0.798,1.197,1.37433,1.41867,1.55167,1.5295,1.76225,1.54612,1.77056,1.46161,1.52881,1.47374,1.49054,1.56543,1.71372,1.54403,1.50351,1.59409,1.57288,1.47361,1.42397,1.55432,1.70816,1.56341,1.49104,1.16669,0.842333,1.1305,1.36325,1.61262,1.47131,1.86616,1.46508,1.66354,1.51894,1.55747,1.48807,1.38687,1.09243,0.798,1.1305,0.96425,0.798,1.10833,1.37433,1.57383,1.45192,1.78996,1.49348,1.52257,1.60362,1.66631,1.45382,1.50274,1.57154,1.45077,1.14655,0.842333,1.41867,1.995,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,1.43451,2,2,1
1.33,1.35217,1.42975,1.24687,1.0446,0.842333,0.842333,0.931,1.064,1.10833,1.064,1.17483,1.14158,1.08062,1.00581,1.07924,1.44845,1.30056,1.33745,1.31156,1.32078,1.30322,1.49394,1.30114,1.4264,1.48903,1.52035,1.49168,1.566,1.47017,1.51092,1.50913,1.41956,1.46345,1.55189,1.44095,1.51847,1.53507,1.43253,1.46993,1.15613,0.842333,0.798,1.10833,1.35217,1.65142,1.53504,1.34385,1.20393,1.26696,1.18765,1.17016,1.25008,1.24571,1.04402,0.842333,1.1305,1.40758,1.28012,1.0834,0.886667,1.21917,1.27458,1.10279,1.26073,1.22886,1.2351,1.34905,1.20652,1.15743,1.42105,1.46419,1.48576,1.54088,1.54627,1.17214,0.798,1.17483,1.09725,1.12496,1.33831,1.24549,1.26558,1.16479,1.04789,1.16678,1.38139,1.53303,1.49801,1.32534,1.28334,1.30667,1.42917,1.35742,1.34371,1.38119,1.31126,1.4093,1.34748,1.18357,1.23462,1.28567,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,1.2731,0,1,0
0.975333,0.842333,0.908833,1.09725,1.25796,1.02798,0.798,1.21917,1.00858,0.798,0.886667,1.064,1.15267,1.2635,1.03075,0.798,1.08617,0.942083,0.798,0.953167,0.89775,0.842333,0.886667,0.8645,0.842333,1.04183,0.942083,0.842333,0.820167,0.798,0.798,1.08617,0.96425,0.842333,0.886667,0.842333,0.798,0.931,0.886667,0.842333,0.886667,0.886667,0.886667,1.064,0.953167,0.842333,1.01967,0.953167,0.886667,0.953167,0.875583,0.798,1.15267,1.35217,1.34108,1.46854,1.28844,1.04322,0.798,1.04183,0.942083,0.842333,1.064,0.931,0.798,1.28567,1.2635,1.29675,1.53504,1.29952,1.09309,0.886667,1.1305,1.05292,1.01412,1.12773,1.05153,1.05777,1.21605,1.09569,1.10201,1.19384,1.08459,1.16296,1.06915,1.24391,1.19829,1.26414,1.49657,1.43545,1.47139,1.4007,1.43185,1.58042,1.34438,1.44802,1.41118,1.48142,1.13971,0.798,0.798,0.842333,0.886667,0.842333,0.798,0.8645,0.986417,1.09171,0.967021,0.842333,0.9975,0.942083,0.886667,1.1305,0.986417,0.842333,1.15267,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,1.03979,10,7,9
1.37433,1.3965,1.47408,1.49071,1.43252,1.44776,1.52188,1.47027,1.4888,1.43157,1.35862,1.43298,1.35932,1.45549,1.39275,1.45004,1.50085,1.14943,0.798,1.01967,1.21917,1.45192,1.36879,1.52673,1.4062,1.41243,1.43772,1.40602,1.36801,1.23817,1.21759,1.27379,1.3684,1.2827,1.37285,1.19626,1.2188,1.23006,1.1027,1.14985,1.23992,1.17413,1.2964,1.06937,0.842333,0.842333,0.842333,0.798,0.975333,1.17483,1.14158,1.23579,1.1499,1.17345,1.20739,1.29086,1.28826,1.28697,1.17548,1.23057,1.05862,0.886667,0.842333,0.798,0.953167,1.14158,1.14712,1.17206,1.09586,1.07993,1.07197,1.20098,1.17682,1.16475,1.18087,1.2776,1.25947,1.33907,1.26803,1.36552,1.34776,1.40538,1.10169,0.798,1.17483,1.27458,1.50179,1.3494,1.3397,1.35702,1.16617,1.11509,1.15604,1.30952,1.43059,1.69063,1.57682,1.43124,1.13679,0.842333,1.08617,1.38542,1.68467,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,1.24535,24,17,25
1.41867,1.28567,1.463,1.50733,1.81767,1.50733,1.83983,1.49625,1.41312,1.1499,0.886667,1.1305,1.11942,1.13604,1.27735,1.21501,1.18384,1.23475,1.28238,1.23969,1.30701,1.31851,1.25775,1.31604,1.21219,1.18243,1.25621,1.24877,1.22289,1.29861,1.29214,1.24457,1.30945,1.09806,0.886667,1.17483,1.00858,0.842333,1.15267,1.08617,1.11942,1.29121,1.19977,1.22055,1.29744,1.18072,1.16669,1.27051,1.30026,1.2708,1.3669,1.32628,1.26164,1.34015,1.22424,1.21062,1.29248,1.33341,1.28737,1.35302,1.38584,1.31359,1.36613,1.2594,1.20603,1.29018,1.28792,1.26463,1.36381,1.28041,1.2387,1.32869,1.15201,1.13017,1.25225,1.22463,1.21081,1.31474,1.34454,1.29293,1.33363,1.37615,1.33091,1.35262,1.23048,1.16941,1.29404,1.24552,1.22126,1.31996,1.32498,1.30532,1.31766,1.23516,1.19392,1.30629,1.29598,1.22432,1.32149,1.32575,1.28354,1.26244,1.24133,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,1.26848,6,0,0
1.197,1.30783,1.29675,1.24687,1.3106,1.34247,1.33623,1.26662,1.29831,1.35849,1.18908,1.23737,1.26152,1.25143,1.22421,1.32144,1.34789,1.29461,1.15714,1.11057,1.17595,1.27514,1.23607,1.28304,1.15135,1.19634,1.108,1.17467,1.25233,1.136,1.21083,1.22608,1.21154,1.2486,1.13414,1.2764,1.25887,1.3166,1.23463,1.30448,1.36158,1.32362,1.34898,1.36166,1.25716,1.40441,1.34504,1.38185,1.40026,1.3873,1.42515,1.48841,1.43137,1.44719,1.52159,1.18196,0.842333,0.842333,0.820167,0.798,0.886667,1.35217,1.36325,1.56829,1.51565,1.53366,1.56483,1.51391,1.46629,1.44248,1.51924,1.66845,1.47706,1.66953,1.45543,1.25972,1.18402,1.14618,1.28242,1.46138,1.44002,1.49584,1.52376,1.51554,1.51144,1.53155,1.65244,1.44689,1.58794,1.45897,1.48315,1.53958,1.52345,1.60406,1.57786,1.58693,1.596,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,2,4,0
0.842333,1.064,1.10833,1.2635,1.42975,1.57937,1.18869,0.798,0.842333,1.08617,1.29675,1.22471,1.32169,1.48101,1.18384,0.886667,1.17483,1.05292,1.10279,0.950396,0.798,0.842333,0.798,1.10833,0.9975,0.886667,0.975333,0.975333,1.21917,1.42975,1.53504,1.47685,1.13743,0.798,1.15267,1.24133,1.30783,1.31892,1.25796,1.18315,1.19007,1.4152,1.32827,1.46213,1.3074,1.07487,0.842333,1.08617,1.05292,1.12496,1.27181,1.32307,1.26004,1.38368,1.35684,1.25475,1.13721,1.18927,1.45914,1.3724,1.24037,1.01918,0.798,1.01967,1.1305,1.23025,1.21362,1.02798,0.842333,0.820167,0.798,0.842333,0.9975,1.34108,1.29121,1.2441,1.24272,1.02036,0.798,0.842333,0.820167,0.798,0.886667,1.28567,1.17483,1.27458,1.28012,1.3494,1.38403,1.11318,0.842333,0.886667,1.21917,1.47408,1.35771,1.45469,1.41451,1.41659,1.35113,1.3184,1.27987,1.41577,1.35072,1.40686,1.3906,1.37433,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,1.16311,0,0,1
1.28567,1.30783,1.29675,1.42421,1.2441,1.26489,1.23094,1.23614,1.28307,1.24003,1.35152,1.27426,1.2578,1.27173,1.32303,1.37085,1.37259,1.37346,1.39606,1.40737,1.41302,1.37151,1.41725,1.39579,1.3629,1.41295,1.30497,1.31749,1.23508,1.28254,1.23977,1.21838,1.22986,1.25776,1.24955,1.24544,1.26555,1.25344,1.22522,1.18894,1.17081,1.2504,1.24587,1.26577,1.23138,1.25853,1.2056,1.24563,1.19915,1.19807,1.24187,1.28594,1.26363,1.31898,1.32449,1.39375,1.42837,1.37919,1.48759,1.43096,1.44698,1.45499,1.34816,1.33908,1.31237,1.38769,1.27018,1.27792,1.25963,1.27265,1.25699,1.2935,1.22308,1.27654,1.23677,1.28339,1.19586,1.2186,1.18563,1.19132,1.28282,1.26208,1.27387,1.30194,1.33813,1.3119,1.38745,1.33656,1.31111,1.40922,1.34744,1.40522,1.30111,1.38206,1.33386,1.2876,1.2423,1.24182,1.17507,1.18604,1.19152,1.197,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,1.29572,2,3,1
1.28567,0.842333,1.44083,1.36325,1.45746,1.39373,1.4727,1.42352,1.48759,1.49746,1.14773,0.798,0.798,1.15267,1.24133,1.41867,1.44083,1.47408,1.51287,1.33277,1.44222,1.45261,1.34697,1.38282,1.28991,1.24345,1.44189,1.67411,1.87889,1.60445,1.55589,1.73111,1.64139,1.53003,1.36351,1.41326,1.37163,1.23998,1.35149,1.20775,1.26887,1.2551,1.33688,1.37778,1.35389,1.18678,1.25839,1.20553,1.1791,1.23238,1.28119,1.19476,1.19588,1.26294,1.25214,1.24674,1.22187,1.20943,1.15888,1.06711,1.04339,1.03153,1.11426,1.08913,1.14307,1.14787,1.10593,1.0628,1.0634,1.0637,1.06385,1.04176,1.11938,1.06952,1.08893,1.0543,1.05915,1.03941,1.09604,1.03569,1.13851,1.03475,1.18238,1.14536,1.25984,1.22842,1.25704,1.18269,1.14551,1.10476,1.17304,1.11852,1.17993,1.14413,1.23707,1.21703,1.27352,1.25742,1.33805,1.15669,1.22118,1.25342,1.33604,1.17786,1.01967,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,1.24958,4,3,1
1.55167,1.41867,1.83983,1.54058,1.50179,1.37156,1.28428,1.37364,1.28532,1.24116,1.41858,1.10829,0.798,0.798,0.798,1.10833,1.24133,1.10833,1.197,1.33,1.3965,1.14158,0.886667,1.10833,1.10833,0.9975,0.886667,0.842333,0.798,1.08617,1.23025,1.19146,1.6154,1.49486,1.65627,1.49313,1.63323,1.48162,1.38364,1.33465,1.53183,1.45308,1.67971,1.50485,1.52826,1.3848,1.31307,1.0777,0.842333,1.3965,1.34108,1.62371,1.56552,1.55859,1.46646,1.24307,1.08703,1.07552,1.33576,1.06688,0.798,1.44083,1.40758,1.34662,1.29398,1.24549,1.37641,1.30887,1.2751,1.39122,1.22761,1.25664,1.33765,1.17866,1.21,1.35866,1.2335,1.28175,1.37237,1.35119,1.29626,1.8008,1.5654,1.53637,1.32235,1.25967,1.317,1.257,1.27133,1.38933,1.09367,0.798,1.17483,1.03075,0.886667,1.15267,1.21917,1.25242,1.28567,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,1.28039,0,0,0
