1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,stress_score,anxiety_score,depression_score
1.10833,1.21917,1.29675,1.29121,1.3771,1.35355,1.47478,1.46889,1.53244,1.45339,1.48036,1.42735,1.13484,0.842333,1.064,1.21917,1.00858,0.798,1.1305,0.96425,0.798,1.1305,1.31892,1.56829,1.42698,1.57799,1.52049,1.53608,1.52171,1.60319,1.37793,1.4648,1.41957,1.48562,1.56297,1.51299,1.55449,1.57525,1.49696,1.79031,1.51582,1.20124,0.886667,1.04183,1.34108,1.31337,1.07785,0.842333,0.9975,1.45192,1.41312,1.50456,1.43945,1.65072,1.4682,1.3991,1.09855,0.798,1.48517,1.34108,1.42421,1.5101,1.44222,1.58561,1.3248,1.34957,1.18462,1.47898,1.44882,1.58891,1.43729,1.13981,0.842333,1.01967,0.953167,0.886667,1.01967,1.21917,1.38542,1.46854,1.5766,1.49764,1.16998,0.842333,1.41867,1.24133,1.57383,1.34108,1.31337,1.10002,0.886667,1.37433,1.3965,1.42975,1.53504,1.64033,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,1.31461,2,2,1
0.798,1.01967,1.197,1.2635,1.31892,1.36879,1.3494,1.2732,1.12427,1.13847,1.2564,1.0272,0.798,0.953167,0.942083,1.15821,1.2441,1.35355,1.25311,1.46889,1.39944,1.12089,0.842333,0.975333,1.10833,1.1305,1.16375,1.11387,1.22194,1.23164,1.21432,1.11699,1.4895,1.45408,1.36987,1.54944,1.39539,1.09669,0.798,1.01967,0.975333,1.10833,1.21917,1.09725,1.10279,1.19423,1.01828,0.842333,1.463,1.41867,1.28567,1.08617,0.886667,1.15267,1.30783,1.31892,1.30229,1.31615,1.25657,1.40412,1.32273,1.28203,1.26168,1.14067,1.324,1.14967,1.129,1.20733,1.047,0.886667,1.1305,1.00858,0.886667,1.197,1.01967,0.842333,1.04183,1.16375,1.09171,1.23302,1.01551,0.798,1.064,1.10833,0.975333,0.842333,0.975333,0.975333,1.1305,1.49625,1.34662,1.51565,1.40066,1.54266,1.3255,1.10608,0.886667,1.01967,0.953167,0.886667,1.08617,1.07508,1.06954,1.26627,1.3203,1.28082,1.32758,1.37433,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,1.16115,0,1,0
0.842333,0.820167,0.798,1.10833,1.24133,1.44083,1.60708,1.35771,1.52119,1.55859,1.46646,1.13223,0.798,0.820167,0.842333,0.886667,0.931,0.9975,1.03075,1.09171,0.989187,0.886667,1.1305,0.986417,0.842333,1.10833,1.10833,1.04183,1.05292,0.947625,0.842333,1.15267,1.35217,1.11942,0.886667,1.10833,1.24133,1.01967,0.798,0.842333,0.886667,1.01967,1.33,1.30783,1.34108,1.06954,0.798,0.886667,0.842333,0.798,1.1305,1.00858,0.886667,1.01967,0.931,0.842333,1.064,0.953167,0.842333,1.17483,1.03075,0.886667,0.842333,0.975333,0.953167,1.18592,1.36879,1.19423,1.01828,0.842333,0.931,0.931,1.01967,1.08617,0.96425,0.842333,0.886667,1.197,1.10833,0.975333,0.842333,0.798,1.17483,1.23025,1.39096,1.18315,1.01274,0.842333,0.842333,0.842333,0.842333,1.08617,0.942083,0.798,0.798,1.15267,1.37433,1.44083,1.36325,1.19146,1.06123,0.996115,0.963557,1.08028,1.29381,1.35624,1.32095,1.48064,1.47182,1.51174,1.46521,1.37544,1.33055,1.28567,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,1.07249,10,7,9
1.197,1.1305,1.20808,1.18037,1.10002,1.34801,1.29467,1.24584,1.33225,1.33113,1.2419,1.01995,0.798,0.842333,1.197,1.28567,1.33,1.37433,1.33,1.28567,1.41867,1.197,1.04183,0.886667,0.842333,0.798,0.953167,1.05292,1.34662,1.33831,1.40066,1.40966,1.392,1.38317,1.40092,1.34329,1.31448,1.41091,1.52562,1.49431,1.41215,1.26024,1.49462,1.39014,1.51524,1.64429,1.42064,1.57482,1.36374,1.08087,0.798,0.798,1.1305,1.31892,1.52396,1.36048,1.32307,1.45954,1.46127,1.46213,1.41823,1.48495,1.40748,1.5239,1.38262,1.17898,0.988488,0.798,1.24133,1.35217,1.45192,1.41312,1.52673,1.71653,1.41243,1.37122,1.48361,1.42897,1.31299,1.25499,1.27033,1.30016,1.27075,1.36687,1.3706,1.43897,1.47315,1.15774,0.842333,1.064,1.197,1.41867,1.3965,1.54058,1.54612,1.52673,1.69436,1.44568,1.197,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,1.2978,24,17,25
1.41867,1.463,1.48517,1.51842,1.62371,1.72069,1.52534,1.16167,0.798,1.1305,1.31892,1.08062,0.842333,1.1305,1.03075,1.11387,1.1776,1.20947,1.20323,1.28878,1.28723,1.24211,1.35256,1.16394,1.18047,1.25524,1.18178,1.12289,1.22645,1.23389,1.21544,1.25056,1.20161,1.22147,1.27574,1.1477,1.15018,1.32876,1.12988,1.18561,1.23564,1.23848,1.23991,1.32929,1.15231,1.15249,1.66241,1.40754,1.43527,1.1388,0.842333,1.1305,1.07508,1.13604,1.25519,1.58076,1.85438,1.52569,1.45001,1.23484,1.19375,1.28404,1.19619,1.21876,1.67338,1.47952,1.42693,1.24546,1.19907,1.26453,1.23077,1.21388,1.27194,1.2123,1.20465,1.26733,1.16566,1.18133,1.27783,1.23742,1.21721,1.31794,1.14664,1.17182,1.25091,1.13529,1.16614,1.24807,1.22254,1.20977,1.31422,1.23344,1.21522,1.27261,1.10181,1.1494,1.2397,1.15185,1.17443,1.27438,1.21352,1.20526,1.20113,1.197,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,1.25141,6,0,0
1.37433,1.28567,1.28567,1.35217,1.20808,1.37987,1.35494,1.34247,1.31407,1.3442,1.38143,1.28922,1.26528,1.36414,1.41357,1.43828,1.38414,1.37924,1.26595,1.45314,1.59107,1.37187,1.5726,1.29613,1.4239,1.33262,1.30914,1.3639,1.47995,1.33848,1.5559,1.28779,1.33106,1.33053,1.3081,1.38555,1.66811,1.29955,1.53644,1.36672,1.41486,1.35026,1.34013,1.46807,1.33253,1.53077,1.45255,1.47994,1.53797,1.41182,1.37091,1.39479,1.36239,1.39053,1.31593,1.4338,1.5814,1.30053,1.40393,1.36697,1.25982,1.02891,0.798,0.842333,1.01967,1.064,0.975333,0.886667,1.064,0.931,0.798,1.24133,1.21917,1.34108,1.40204,1.34385,1.55859,1.62163,1.43148,1.46941,1.37754,1.35377,1.47488,1.35811,1.52139,1.44786,1.45543,1.41488,1.43894,1.4288,1.4459,1.32145,1.54739,1.48303,1.40651,1.33,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,1.34758,2,4,0
0.886667,1.04183,1.16375,1.18037,1.01135,0.842333,0.798,0.9975,1.05292,1.34662,1.36048,1.12357,0.886667,0.798,0.820167,0.842333,1.064,1.08617,1.16375,1.29121,1.35494,1.14297,1.14782,1.21674,1.2512,1.26844,1.07755,0.886667,0.798,1.197,1.30783,1.05292,0.798,0.798,0.798,0.798,0.798,1.10833,0.953167,0.798,1.064,1.01967,0.975333,1.197,1.24133,1.30783,1.40758,1.41312,1.12773,0.842333,0.886667,0.886667,0.886667,1.21917,1.03075,0.842333,1.10833,1.30783,1.34108,1.06954,0.798,0.9975,1.05292,1.14712,1.26073,1.38403,1.26835,1.18834,1.28134,1.32784,1.41758,1.37379,1.3519,1.34095,1.37981,1.2884,1.13187,0.964934,0.798,0.975333,1.01967,0.931,0.842333,0.842333,1.17483,1.29675,1.26904,1.34385,1.33693,1.42213,1.44257,1.45278,1.43572,1.1612,0.886667,1.064,0.931,0.798,0.9975,1.03075,1.02521,1.1111,0.998885,0.886667,1.1305,1.20808,1.29121,1.33277,1.44222,1.31961,1.1918,1.064,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,1.1062,0,0,1
1.197,1.15267,1.21917,1.14158,1.19146,1.12773,1.16236,1.17968,1.21051,1.15942,1.20038,1.19869,1.17568,1.18634,1.19167,1.15,1.19567,1.152,1.19667,1.19683,1.17475,1.20804,1.20252,1.22193,1.29813,1.2254,1.2777,1.25952,1.27259,1.3678,1.37106,1.3727,1.30702,1.42934,1.44617,1.38809,1.31471,1.41102,1.39268,1.42784,1.35675,1.25471,1.27019,1.25576,1.24855,1.15627,1.22097,1.16465,1.18083,1.18891,1.25946,1.22823,1.21261,1.27131,1.25632,1.27099,1.25616,1.20442,1.24504,1.22102,1.23118,1.28059,1.34963,1.27331,1.23516,1.34908,1.29521,1.3126,1.3213,1.23698,1.23916,1.24025,1.28512,1.26323,1.23011,1.28006,1.3272,1.28426,1.30713,1.20773,1.22453,1.21077,1.24822,1.26694,1.25414,1.29207,1.3332,1.30943,1.29755,1.38028,1.3108,1.34257,1.29195,1.28881,1.33157,1.26429,1.27498,1.21382,1.20541,1.15687,1.1991,1.15372,1.15319,1.15293,1.15267,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,1.25273,2,3,1
1.15267,1.17483,1.25242,1.22471,1.27735,1.32584,1.28359,1.17379,1.2519,1.29095,1.17747,1.2094,1.29187,1.08927,0.886667,1.1305,1.40758,1.63479,1.46023,1.50595,1.57314,1.6954,1.4462,1.4546,1.41447,1.3944,1.34003,1.31285,1.29926,1.3368,1.2669,1.25412,1.24772,1.28886,1.24293,1.30863,1.36365,1.36899,1.283,1.21783,1.42908,1.51254,1.4656,1.5308,1.4304,1.42453,1.39943,1.29822,1.31411,1.25555,1.38144,1.26706,1.27636,1.23668,1.26117,1.20692,1.24629,1.17731,1.27582,1.21425,1.31646,1.16806,1.2047,1.42252,1.50926,1.46396,1.46348,1.41891,1.37445,1.35223,1.27461,1.25797,1.27182,1.27874,1.21571,1.25069,1.11301,1.17717,1.07625,1.20313,1.1114,1.2207,1.16452,1.33592,1.39946,1.40906,1.3252,1.34977,1.31772,1.47902,1.40451,1.50026,1.41513,1.39473,1.31803,1.34618,1.24942,1.26755,1.25444,1.24133,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,1.31233,4,3,1
1.15267,1.17483,1.20808,1.35771,1.58769,1.52534,1.64934,1.51184,1.19925,0.886667,1.17483,1.09725,1.14712,1.26073,1.3397,1.26835,1.36567,1.41434,1.32784,1.37325,1.39596,1.29648,1.33541,1.37704,1.28702,1.35284,1.23059,1.19163,1.30515,1.27324,1.21295,1.29364,1.31182,1.23224,1.30329,1.29448,1.22357,1.32112,1.21473,1.20586,1.2901,1.28788,1.22027,1.2973,1.33582,1.24424,1.35362,1.31964,1.23616,1.34958,1.11812,0.886667,1.1305,1.11942,1.13604,1.25519,1.24826,1.20046,1.33173,1.19787,1.19743,1.33022,1.48527,1.47414,1.22474,1.16653,1.3591,1.52188,1.49244,1.63289,1.54794,1.32814,1.26257,1.76178,1.45723,1.68178,1.46156,1.48444,1.16339,0.842333,1.35217,1.42975,1.46854,1.46577,1.70822,1.49694,1.81247,1.54907,1.6612,1.47343,1.68988,1.48778,1.78572,1.55786,1.55476,1.55167,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,1.34543,0,0,0
